mcEdepQuenched,BerekelyAlphaBeta
0.216279,0.127296
0.217673,2.47583
0.215534,1.08625
0.217357,8.16647
0.221068,2.54547
0.212715,3.27882
0.212878,-3.15287
0.218083,0.497763
0.219359,-2.35481
0.217373,4.83274
0.220751,0.80503
0.218666,1.71367
0.212467,2.25091
0.215947,5.33133
0.215582,2.23487
0.221355,3.20515
0.215801,4.62148
0.217491,1.74479
0.220238,1.65805
0.218021,5.77826
0.215335,2.02822
0.213831,6.81678
0.218411,6.28327
0.213539,-0.959488
0.21973,-3.57238
0.222767,5.15553
0.210493,2.80902
0.21655,-3.29346
0.215365,-2.04411
0.22072,7.2655
0.217916,9.17679
0.215164,-0.139892
0.220908,6.78203
0.213949,3.17748
0.218233,8.83589
0.212904,-1.08946
0.215387,0.323853
0.216885,0.271172
0.215841,5.50704
0.2212,7.49875
0.217841,8.42959
0.218993,0.800337
0.214925,-4.84665
0.214775,5.30089
0.219883,7.20988
0.220867,6.65297
0.215743,-0.317376
0.217315,-6.26786
0.222038,-1.86454
0.214612,6.86352
0.215145,5.47295
0.215821,14.756
0.218601,12.6197
0.215332,-3.0631
0.215676,6.56729
0.214881,8.91438
0.215873,3.76767
0.219014,1.83309
0.220876,-1.34983
0.217131,4.96487
0.217816,9.28102
0.221366,0.17537
0.221737,7.11278
0.217892,5.05747
0.22057,-3.53363
0.21748,7.07082
0.215887,0.521235
0.21806,-1.27963
0.219946,1.71839
0.216049,-3.6909
0.21698,4.68795
0.219052,1.11982
0.21746,6.88839
0.220693,10.6328
0.21704,-1.55693
0.217064,2.49996
0.218343,1.45384
0.218629,5.48671
0.219508,6.37209
0.218902,8.45588
0.216982,2.14786
0.216154,5.56932
0.215968,3.48933
0.214949,1.88286
0.215762,6.63818
0.21847,-1.06299
0.220489,13.7785
0.220245,1.52829
0.217209,1.29262
0.219846,3.23135
0.214126,5.08896
0.219489,-5.0873
0.216859,-4.5333
0.216542,4.78766
0.216129,0.119562
0.220064,12.4251
0.220868,4.59874
0.215579,2.7141
0.217793,4.62804
0.218606,1.2045
0.220401,-4.91169
0.218843,10.6311
0.213051,8.42762
0.217154,3.23503
0.214939,2.41214
0.212794,10.0211
0.215984,6.0156
0.219311,4.96303
0.215826,4.57531
0.2147,4.13411
0.219749,-2.65877
0.214934,1.45659
0.216443,1.42713
0.218739,10.9006
0.221603,-1.46129
0.217694,3.94782
0.217216,7.94697
0.223569,-1.23079
0.217959,7.39452
0.21799,6.11913
0.221586,5.77653
0.212619,1.25746
0.218436,1.26715
0.217066,1.60339
0.214951,-0.93311
0.2177,4.18435
0.214114,2.46345
0.221067,7.09399
0.21774,3.97717
0.220407,7.61078
0.216115,1.39438
0.21782,8.56521
0.217495,0.352966
0.21582,-3.02902
0.214741,-4.27264
0.221048,-0.578963
0.219942,8.8357
0.218729,1.48196
0.218443,-2.81566
0.215867,5.41436
0.219304,8.89426
0.218063,9.02289
0.218212,1.05694
0.219212,1.65704
0.219803,9.19418
0.220418,8.45975
0.21715,2.11803
0.21837,1.85115
0.219272,3.14863
0.218505,8.72493
0.216496,14.6364
0.217511,3.98006
0.217381,3.87261
0.214628,-3.34304
0.21565,-1.59598
0.219143,6.97115
0.218119,1.64739
0.218897,7.07967
0.217032,3.54367
0.21296,8.78455
0.220636,0.0856248
0.220907,5.19246
0.218416,-0.230154
0.219934,0.824111
0.220592,5.45233
0.216663,6.92692
0.220155,7.11019
0.219923,0.583858
0.217834,4.09344
0.215202,3.84012
0.214692,13.9356
0.214295,-1.77106
0.216444,4.84022
0.218815,0.31746
0.222366,1.11228
0.21283,6.40269
0.22163,0.399586
0.220146,4.92927
0.215082,2.18676
0.221057,7.125
0.213943,9.16892
0.215553,3.09188
0.214826,6.2874
0.216265,1.15525
0.219996,12.4359
0.216643,-4.49278
0.216244,8.40651
0.215807,1.74196
0.219682,5.47391
0.21973,7.10945
0.217624,8.03148
0.218468,2.69194
0.220429,12.2455
0.219986,2.87117
0.218636,-3.29141
0.219949,1.92878
0.219569,9.07245
0.217502,6.22431
0.215028,6.10072
0.216574,2.84902
0.215981,3.66913
0.218389,0.959156
0.214671,-0.327464
0.217853,0.497615
0.216447,2.42421
0.219115,4.81775
0.217197,-3.36998
0.217729,-1.90547
0.217389,-1.22984
0.221644,-0.270526
0.217608,6.05152
0.217392,1.36019
0.215726,1.63801
0.213888,-4.63856
0.21748,1.02315
0.222155,-0.224232
0.220776,1.18971
0.221018,8.45012
0.218423,-1.34639
0.215932,-0.829019
0.220723,7.33254
0.218063,-6.59935
0.216404,9.54606
0.215303,1.84333
0.218088,2.89093
0.214238,0.624783
0.21736,-9.9597
0.214285,-0.3262
0.219108,3.06127
0.215037,0.302942
0.218045,-0.805857
0.218097,11.9906
0.217102,7.84918
0.21693,3.50181
0.220765,6.9346
0.217543,-3.28204
0.218544,4.88303
0.219334,2.73086
0.215527,-2.79191
0.218469,-5.55232
0.216433,4.02399
0.216321,7.67274
0.216814,5.96977
0.218532,2.65129
0.21706,2.17304
0.216844,-2.60897
0.220058,2.97019
0.222078,5.71721
0.219086,5.79979
0.21939,1.8204
0.219481,-0.393207
0.22059,3.98221
0.218197,5.21549
0.21717,5.43104
0.2164,7.2515
0.218567,2.16899
0.217684,4.74152
0.216486,4.49863
0.21563,7.65092
0.216101,2.83861
0.219261,3.21774
0.219117,-2.49584
0.217547,4.99564
0.216555,-7.46545
0.22227,-1.36903
0.221313,8.64352
0.219751,4.01454
0.217541,6.26734
0.215685,3.48969
0.217155,4.8965
0.218053,-1.51928
0.214589,1.0073
0.220247,1.26603
0.214733,13.6348
0.221125,3.85852
0.21819,0.350403
0.220584,8.05173
0.216147,-5.35167
0.217406,5.46967
0.218445,-1.22025
0.218106,2.33365
0.212892,8.87353
0.215217,3.67393
0.220243,-1.36526
0.216808,1.92258
0.221197,9.35191
0.217244,-2.7752
0.216225,5.48309
0.214279,6.58122
0.219665,8.92789
0.216861,0.279065
0.21785,-0.267616
0.219287,3.58712
0.215651,0.36603
0.219851,4.97608
0.218202,4.4852
0.222256,-0.972878
0.219094,2.57617
0.218602,3.63526
0.217956,3.10923
0.216826,1.30432
0.219654,6.68661
0.221126,3.18632
0.216767,0.559648
0.216956,-2.10328
0.223537,4.90896
0.215566,10.1371
0.218895,6.37456
0.217149,-2.18471
0.218533,6.62146
0.218306,17.0585
0.219376,-1.15091
0.219414,9.12255
0.222618,4.03541
0.217618,3.25192
0.22006,-4.13803
0.216731,-0.395986
0.216282,5.45232
0.217244,8.48614
0.214504,2.70431
0.217011,4.13624
0.222591,7.93141
0.219394,2.01963
0.217217,3.33992
0.213169,2.35593
0.214874,1.46585
0.214593,2.44371
0.215682,16.0019
0.217887,5.66368
0.219171,0.718941
0.21698,6.51112
0.215355,4.15588
0.218778,2.66204
0.222108,2.0273
0.217452,8.52958
0.220563,3.21049
0.216749,0.16016
0.217262,-3.1828
0.216378,1.72458
0.219191,0.607891
0.217226,5.76354
0.215668,-5.4529
0.219416,3.94967
0.216937,0.854531
0.213733,-0.977273
0.214595,2.33775
0.218273,5.5656
0.218815,5.61854
0.217101,0.0848327
0.215458,7.7265
0.220364,3.28208
0.218476,0.306222
0.223438,-3.18323
0.215601,6.74279
0.217085,3.49
0.212624,2.05396
0.216216,0.369114
0.218389,3.45276
0.216971,-3.42567
0.218499,5.01111
0.218671,6.20054
0.21324,5.05674
0.220502,6.60295
0.215083,3.99013
0.221953,3.87223
0.219676,1.50962
0.215739,10.7252
0.216395,4.16761
0.216353,-0.42291
0.215016,4.8519
0.218143,3.11839
0.218153,2.21926
0.215813,3.76319
0.217122,3.17423
0.216615,6.10507
0.214718,6.68884
0.218819,-3.62555
0.216268,3.94632
0.218195,9.1794
0.216749,8.58803
0.220266,2.62522
0.215484,4.62574
0.21651,4.62991
0.219008,-0.335617
0.218983,2.86299
0.217198,2.65317
0.215945,2.04377
0.213991,12.7131
0.21347,12.8133
0.215015,2.81062
0.217357,-1.88943
0.221662,-1.84184
0.216761,1.51776
0.218117,-1.13856
0.219579,0.662973
0.217279,2.68823
0.222053,7.83742
0.218335,4.6408
0.219429,-4.35213
0.217709,1.56072
0.216903,2.72302
0.216733,6.46261
0.218702,-4.16492
0.221229,4.88255
0.217559,6.41609
0.216034,11.4283
0.219771,-3.99649
0.21749,4.22107
0.21464,7.88103
0.223849,0.153234
0.21355,9.82771
0.2176,8.40116
0.221946,10.9688
0.214894,4.36109
0.221052,1.31768
0.220389,4.15138
0.217632,8.00221
0.217493,2.87876
0.21699,-5.31937
0.218808,1.3303
0.22246,14.2895
0.214675,7.94131
0.220254,6.74133
0.216727,-0.492436
0.217552,4.42335
0.220735,3.24169
0.217093,7.62261
0.211395,1.20541
0.21871,-2.46781
0.219239,-1.81083
0.219959,1.73267
0.223379,1.55175
0.219917,4.70075
0.217659,1.80231
0.220258,9.18985
0.218051,7.35549
0.217242,-4.74057
0.219232,4.12347
0.215509,-0.687283
0.21956,-0.670391
0.219943,6.93484
0.217478,9.0779
0.217129,5.52186
0.220019,0.309596
0.220769,2.72899
0.21789,7.07231
0.217499,1.31251
0.224639,2.20087
0.220231,-2.18207
0.213901,9.0127
0.218617,6.25384
0.216206,2.97559
0.211437,5.13373
0.217331,-1.12779
0.217017,1.52354
0.219751,3.32752
0.215777,0.826491
0.217906,-2.12449
0.216723,-1.63843
0.22124,6.26577
0.219328,-0.268625
0.221048,3.62862
0.215723,8.34703
0.219573,4.88885
0.214715,-1.88515
0.218809,1.83984
0.216973,5.12176
0.21617,0.743329
0.221853,1.5651
0.217043,2.47051
0.215411,4.0141
0.219384,8.31022
0.216865,1.66665
0.218201,3.04329
0.219261,6.3144
0.215984,1.52037
0.219443,0.908537
0.217517,8.31348
0.213799,-1.92495
0.21728,-3.74578
0.220479,-3.61768
0.218756,-0.78855
0.215842,-0.830551
0.217226,5.27664
0.214124,4.42024
0.217328,5.93806
0.218606,2.10856
0.220004,5.55502
0.220143,7.71226
0.218965,-0.268566
0.220704,5.17519
0.218552,2.5732
0.218423,-1.56963
0.213167,8.0843
0.216728,3.83012
0.216612,4.95581
0.217174,2.23924
0.218834,5.86966
0.220154,2.9913
0.219866,0.895811
0.219026,0.231521
0.218749,-1.90326
0.218972,12.7526
0.21735,0.34864
0.215003,7.56089
0.219502,7.36825
0.217491,-4.15814
0.220213,8.54019
0.217532,6.94234
0.214243,0.155955
0.214738,0.989108
0.218107,5.22158
0.218791,-0.638071
0.219151,-11.3193
0.215694,2.41076
0.218024,4.63267
0.214485,3.26512
0.220643,14.4752
0.219875,8.94042
0.216906,6.16147
0.219728,1.52541
0.217355,5.9687
0.213828,7.0941
0.217867,4.68992
0.21578,3.93768
0.218818,-2.028
0.214064,1.29593
0.215601,2.7482
0.214161,0.613748
0.218175,1.13524
0.216958,-1.12422
0.212784,7.54396
0.217256,2.42559
0.212829,-1.98427
0.215806,1.62355
0.21835,0.297784
0.218702,-0.497425
0.224337,6.17819
0.21509,2.25077
0.217873,5.77165
0.221211,0.37053
0.221149,-2.12728
0.215658,1.68024
0.221313,2.69704
0.217857,5.09057
0.217481,0.559487
0.216305,5.0991
0.217502,-3.63958
0.217287,-4.2569
0.221787,-3.35628
0.214824,5.89496
0.21657,16.3614
0.217779,0.326077
0.218067,0.425509
0.219576,2.95227
0.221646,13.6775
0.218982,5.71298
0.216377,-4.83421
0.218254,1.77475
0.218865,6.81532
0.215675,6.39657
0.217939,5.17607
0.219303,6.0723
0.220699,1.65128
0.212403,-5.02373
0.2189,0.905852
0.220659,-5.10159
0.217102,-1.79212
0.217024,7.05024
0.22046,5.83318
0.222065,4.23992
0.215574,4.87767
0.221818,-0.266796
0.212794,-2.95492
0.215557,-0.749181
0.220536,-1.81045
0.215778,2.72402
0.216439,1.99167
0.221047,-2.71769
0.217002,2.29535
0.215694,7.78394
0.218578,1.77391
0.218574,2.85628
0.218539,7.47263
0.217324,0.720077
0.2166,-0.0581844
0.217933,4.38634
0.220944,2.69895
0.219313,7.38592
0.217239,-1.38187
0.215424,8.84743
0.218626,-3.3142
0.216548,14.9012
0.216414,7.76264
0.21654,0.503003
0.218444,2.58858
0.216591,0.927311
0.218764,5.37901
0.214648,3.29914
0.215161,-2.56452
0.214792,7.12374
0.216566,6.2121
0.212775,-1.02147
0.219251,11.1785
0.215482,1.67479
0.215811,-0.940444
0.222395,3.73838
0.22051,8.56433
0.217974,10.3404
0.218831,2.46808
0.217543,0.195111
0.217435,2.83251
0.220108,-1.11015
0.216343,-3.07082
0.219352,3.30269
0.217375,-0.816812
0.21733,2.40552
0.214967,6.75945
0.220061,0.730709
0.220097,6.18955
0.218759,-0.890656
0.219246,-0.719246
0.215663,-0.334028
0.219863,6.59228
0.21528,-2.98339
0.219965,-4.87891
0.218301,3.75009
0.215373,0.062886
0.220082,2.21489
0.211468,3.9816
0.218364,5.41884
0.217918,7.55003
0.216602,3.65975
0.217294,5.09958
0.221304,7.5302
0.223187,3.115
0.215988,2.83526
0.218663,9.04749
0.220373,7.2913
0.216092,8.74629
0.222632,7.83269
0.216161,11.6884
0.219657,-3.42301
0.216587,2.04569
0.216207,-1.22961
0.220368,1.02275
0.215301,7.86505
0.216675,4.74185
0.22031,-1.70343
0.21361,11.0953
0.219061,-1.49199
0.217929,-1.10617
0.218601,8.55671
0.218074,9.79671
0.219967,7.67316
0.215919,2.39392
0.218114,3.12679
0.214175,4.77961
0.218473,-1.26359
0.214175,5.67791
0.220054,-5.554
0.216805,-2.41997
0.220339,4.012
0.217724,-4.2669
0.215469,6.91388
0.218284,-1.21147
0.219752,0.538323
0.218784,3.83877
0.218306,-1.19369
0.216464,10.8283
0.21642,4.05646
0.222756,6.67365
0.215587,5.50099
0.222017,1.38913
0.217147,9.30322
0.220773,5.10208
0.217484,4.99151
0.220713,9.06446
0.219623,3.18426
0.219721,11.0032
0.21936,6.87693
0.223779,8.49267
0.218266,-5.56494
0.218048,0.323793
0.2199,9.03123
0.222185,5.35592
0.217668,3.33311
0.220377,2.30072
0.218035,3.29065
0.216368,-2.14486
0.213531,0.118218
0.219024,-0.68098
0.215957,7.88886
0.214479,-0.355307
0.21504,4.08416
0.216903,2.97094
0.215796,6.08075
0.216195,3.96592
0.219849,-2.29907
0.218283,3.22226
0.217234,0.72538
0.218411,-0.417395
0.221893,-4.30747
0.21745,8.54381
0.2134,0.176064
0.21624,5.52143
0.219776,4.81798
0.222905,5.11034
0.219184,6.95921
0.217204,5.60852
0.217964,10.3813
0.219344,4.95479
0.218761,8.74722
0.216667,1.49546
0.219546,3.75437
0.213966,7.93397
0.220321,6.95587
0.216862,5.72295
0.221184,2.47998
0.216102,9.7531
0.216693,-1.36703
0.218432,9.19463
0.222161,-4.6409
0.216934,-1.05089
0.2124,-1.42752
0.219377,4.46524
0.218125,0.499936
0.213703,6.48082
0.221895,5.49819
0.220002,2.41827
0.219248,3.28407
0.220799,10.2361
0.219767,6.17547
0.218161,7.51373
0.218888,4.74773
0.213438,2.09698
0.21586,4.28125
0.220462,-0.0334181
0.216552,15.3386
0.217759,7.09825
0.218428,5.57118
0.215352,6.08198
0.21929,2.47266
0.219706,3.58444
0.219142,4.68012
0.222439,-1.93605
0.219655,-2.88105
0.217336,5.98415
0.215404,2.32277
0.216262,8.34476
0.216111,2.50796
0.218705,2.15772
0.218736,0.992716
0.220552,1.90764
0.217383,6.53242
0.215787,1.611
0.213843,-2.61088
0.221088,11.4932
0.219149,3.71337
0.218838,-0.435392
0.213207,-0.0810041
0.214168,4.1299
0.2215,10.0918
0.220632,-3.25527
0.216448,3.24878
0.22446,8.14917
0.220418,0.42646
0.215581,1.02928
0.218338,1.70243
0.219145,7.14153
0.218953,-0.304616
0.215434,-7.47739
0.21376,5.65538
0.218567,9.76515
0.215905,1.15113
0.215714,5.68003
0.214286,3.192
0.219056,-2.25428
0.217544,-4.87912
0.215196,-1.84115
0.222022,-9.9994
0.216508,-1.04783
0.215149,5.07082
0.216995,4.33572
0.218622,3.25644
0.216282,-2.03329
0.214713,5.82157
0.217662,12.5596
0.218876,3.98623
0.218926,-0.018884
0.220444,9.10065
0.214399,14.0499
0.217604,1.1337
0.219636,3.16666
0.21745,3.06834
0.219846,3.64205
0.21808,7.64026
0.216745,2.26906
0.218531,1.95023
0.216205,4.41349
0.222011,2.52675
0.218985,-0.186886
0.220306,6.54203
0.215011,10.3057
0.217826,8.09581
0.216935,-1.97254
0.21747,1.80519
0.218554,0.867049
0.218541,9.85113
0.21844,6.26403
0.219421,0.319065
0.223168,2.4769
0.219541,3.17189
0.21439,9.24731
0.219235,7.66772
0.219597,8.37747
0.217056,-4.09118
0.212527,-2.35605
0.214756,0.884076
0.218668,1.07628
0.215775,1
0.220215,4.74179
0.22333,0.746063
0.217532,1.75976
0.220424,7.12534
0.217539,3.43246
0.218906,4.81404
0.21835,9.91009
0.216587,6.7612
0.214624,10.6603
0.220178,3.30663
0.221191,8.6588
0.218151,4.40671
0.221302,4.84042
0.219884,1.77438
0.218703,0.715978
0.220189,9.85262
0.2195,7.09056
0.218103,-5.89777
0.218161,9.80857
0.219235,-3.21842
0.212604,-3.31884
0.216533,2.35091
0.216693,0.873733
0.219389,6.10821
0.214789,1.77411
0.220172,9.80906
0.216658,-0.00808552
0.217763,5.86881
0.21673,3.73909
0.218821,6.40697
0.222365,-3.46888
0.220326,-2.07551
0.216792,0.600836
0.218203,9.64735
0.217,4.92947
0.218896,-0.785989
0.220329,-4.48505
0.214247,5.74662
0.21914,3.87353
0.220575,1.6593
0.211102,-4.90367
0.21552,1.19677
0.221057,4.91358
0.217063,6.13234
0.218232,-1.60589
0.218849,11.104
0.218062,-4.48814
0.21875,2.82823
0.215199,4.00307
0.22242,5.87794
0.214963,-0.107065
0.216615,-0.478785
0.215406,12.6866
0.218939,-3.96601
0.213839,-4.61175
0.21742,-0.457823
0.219763,-4.51377
0.217184,0.106487
0.219152,0.632782
0.218862,10.2498
0.219174,-2.6183
0.217744,-1.31836
0.217387,-3.5638
0.214498,0.80394
0.216715,1.21946
0.224807,4.54001
0.217463,5.36458
0.215865,-3.20912
0.216563,0.432669
0.216725,7.48167
0.217696,1.46646
0.218021,4.76315
0.217019,11.5091
0.216953,3.85979
0.217858,4.85821
0.218453,-0.0264261
0.216239,1.77325
0.219296,2.7126
0.220722,6.77254
0.224281,3.80149
0.216163,8.59593
0.218015,4.75501
0.21657,5.53296
0.215237,4.52448
0.216913,1.97288
0.217649,14.0125
0.218782,-0.525783
0.220193,6.95832
0.219866,3.201
0.217914,4.58561
0.217937,3.46102
0.220392,3.03706
0.218367,6.38032
0.217274,3.98233
0.223193,12.7773
0.219661,-2.02394
0.216203,1.34966
0.218099,11.5594
0.220341,7.08222
0.21706,4.05447
0.214517,3.45462
0.214888,3.80342
0.215951,-0.766727
0.218865,-0.0409943
0.219507,-1.44984
0.217229,1.47978
0.215811,5.22202
0.214454,-4.21572
0.222082,0.261351
0.22084,6.90502
0.216403,9.76774
0.221538,-5.26263
0.216793,5.82795
0.216505,-0.647474
0.21896,13.1648
0.217189,-4.19854
0.215125,2.6383
0.217956,9.52165
0.216631,2.9183
0.216984,4.94148
0.222601,7.88897
0.217477,6.93751
0.216051,-3.01849
0.216387,7.11545
0.215614,6.54728
0.220715,3.4754
0.215817,2.80429
0.21687,5.46638
0.220985,0.836662
0.217053,2.70545
0.221558,9.30399
0.219568,3.39712
0.216283,1.15523
0.216885,3.98662
0.215462,3.11594
0.223186,14.0042
0.214293,3.6726
0.217285,6.89796
0.216807,7.30983
0.220804,1.09975
0.218054,1.82864
0.216392,-2.25896
0.216266,-0.361038
0.214411,-6.13655
0.21727,-1.22289
0.218509,9.8151
0.217895,-1.73847
0.218692,2.60389
0.221005,0.242026
0.217929,4.64881
0.216579,-1.29566
0.217809,9.60401
0.215138,-4.72516
0.219186,11.8004
0.219725,-1.29007
0.214473,5.98102
0.217725,2.24321
0.218596,13.6909
0.217975,7.07459
0.220308,3.96004
0.219677,-0.0747405
0.220255,1.91589
0.218405,-0.736494
0.21695,2.60162
0.213809,10.0474
0.21755,12.9119
0.216281,0.848122
0.216712,4.40101
0.220361,2.06847
0.217489,0.349594
0.220029,-0.135636
0.217108,-1.27159
0.219068,-1.10787
0.218864,4.04835
0.219018,1.46421
0.216806,1.78608
0.221253,1.50168
0.219937,1.78077
0.214886,6.04167
0.216154,5.82673
0.221135,4.13981
0.217921,4.65573
0.22031,4.94654
0.217723,-2.32946
0.213855,7.84043
0.218493,3.93659
0.219298,9.89672
0.219043,6.99869
0.215038,10.0876
0.215721,8.08354
0.212767,2.36015
0.217008,0.849015
0.219619,4.45975
0.220855,-1.72517
0.219024,2.66308
0.221779,-5.1797
0.216699,5.58315
0.216059,-0.241334
0.214638,2.53544
0.218251,8.97774
0.216828,13.6584
0.213618,8.3392
0.219355,5.53554
0.217349,2.65337
0.220543,5.57288
0.217775,0.595934
0.213733,10.6558
0.216457,6.20485
0.220704,2.18539
0.217161,6.01211
0.220765,1.53261
0.219883,-2.58647
0.214728,15.2449
0.218309,-2.87203
0.221994,2.84028
0.220817,-1.92207
0.216089,-0.000274897
0.216519,1.81868
0.218316,12.1711
0.217626,6.33953
0.220517,-2.3681
0.223074,-0.530481
0.213941,5.93117
0.220741,8.52315
0.214184,3.55866
0.214655,7.67239
0.2207,0.74504
0.219381,3.6431
0.215151,5.77236
0.219285,9.99415
0.219535,5.91123
0.219595,6.00051
0.214971,1.91046
0.215355,0.320765
0.218311,3.51262
0.21953,5.75141
0.220662,0.570228
0.220271,3.97297
0.218077,2.6609
0.219754,3.90831
0.216763,3.19189
0.216789,3.86746
0.21559,-0.782331
0.220191,14.5719
0.220282,3.78703
0.218457,4.11148
0.222761,3.99573
0.217345,-0.00175787
0.21666,9.60831
0.218321,1.2453
0.21721,-1.64539
0.217429,6.85893
0.216502,3.89948
0.217168,9.79269
0.217413,-2.48314
0.215088,-2.6641
0.219731,3.82766
0.219006,-3.89528
0.218564,-3.1819
0.219531,-3.68848
0.21921,4.19592
0.216334,12.1476
0.220551,9.55094
0.216186,3.47603
0.218354,0.110939
0.22034,9.3909
0.215446,1.04767
0.218284,1.467
0.216707,0.7116
0.215094,5.10456
0.2175,-0.174121
0.219475,6.93082
0.215122,7.54624
0.221401,7.34098
0.21563,6.06867
0.214889,4.04353
0.326623,-3.24773
0.321567,7.49206
0.325147,1.42141
0.327422,8.66592
0.32758,5.11902
0.329026,1.53768
0.326844,2.23554
0.325125,-5.3601
0.325885,11.7509
0.322829,-7.07404
0.330405,2.97432
0.32677,12.6232
0.325326,14.652
0.325012,2.85095
0.327535,9.03491
0.327359,9.67908
0.325525,-8.01261
0.329098,3.77154
0.326162,-3.02817
0.326598,1.25929
0.323249,0.374521
0.325193,0.0217163
0.331538,4.18275
0.323495,5.2465
0.326802,-2.31638
0.324673,5.03753
0.32546,10.674
0.32536,1.12788
0.331334,-0.548818
0.324961,0.460863
0.325783,2.68133
0.327367,6.64936
0.32429,7.87392
0.32504,4.79909
0.329781,-0.843367
0.318562,16.0342
0.330746,4.12932
0.3201,10.3824
0.329869,1.90804
0.327265,11.866
0.32543,-0.339706
0.329064,-0.118255
0.325317,2.84211
0.327769,7.64791
0.32039,3.56183
0.326588,1.53823
0.335277,13.3843
0.322317,3.79929
0.324585,-3.74944
0.323689,10.7455
0.328975,-1.49455
0.326637,-3.92851
0.327566,9.76414
0.321953,9.43578
0.330541,3.6402
0.326043,4.12423
0.324748,4.56577
0.319314,7.2703
0.323784,8.51921
0.327536,7.09674
0.329086,3.80733
0.326523,-1.13395
0.329268,1.67267
0.324785,-0.515062
0.325743,4.39484
0.326306,7.78408
0.328402,7.25043
0.324749,2.94626
0.331727,3.94012
0.324998,6.36471
0.327523,8.91964
0.322307,6.34688
0.324919,2.65786
0.324259,5.12297
0.331348,3.2815
0.328499,3.8719
0.328472,8.94398
0.330428,-4.17564
0.322237,12.8832
0.324788,1.05609
0.331044,8.58455
0.330892,3.2163
0.328654,16.6398
0.328098,2.16941
0.328298,15.2255
0.331242,15.3209
0.325955,10.7854
0.32226,8.73566
0.325808,5.95995
0.3319,7.96165
0.329798,3.92585
0.321869,1.47521
0.335322,9.93293
0.324224,3.66234
0.326436,7.50351
0.327784,5.51313
0.326258,2.72303
0.323037,10.185
0.325746,5.16576
0.319656,7.15925
0.326546,2.22784
0.322502,1.59054
0.321549,5.06534
0.332228,7.90707
0.326543,11.014
0.327132,1.31585
0.331801,9.74425
0.329995,6.17113
0.324674,7.28664
0.324564,-8.85896
0.3302,-2.72343
0.323173,7.39353
0.331215,-1.63756
0.326334,4.92226
0.32722,-2.50411
0.335064,4.904
0.334243,9.60851
0.322491,5.10553
0.327654,3.48464
0.323864,3.18658
0.33068,6.54737
0.324659,17.9611
0.331304,-4.62093
0.328043,13.931
0.326476,3.16369
0.323772,10.9603
0.328625,6.80042
0.330401,6.95064
0.329274,0.147051
0.324482,3.19945
0.323396,-1.27288
0.322572,11.9582
0.32162,-3.58451
0.325191,-0.116413
0.32508,2.46621
0.32667,1.85157
0.329391,-4.42436
0.328198,10.5086
0.324844,4.93625
0.324063,-0.340623
0.32757,6.98108
0.323803,4.93727
0.329531,-2.29533
0.330327,12.6615
0.325666,-1.74869
0.321467,-0.15161
0.322317,5.44561
0.325943,1.97307
0.326383,6.71702
0.32669,3.38081
0.325459,4.94872
0.329255,3.75259
0.329559,12.8758
0.328241,3.4708
0.327057,6.86759
0.324985,12.1875
0.321302,11.5402
0.323947,3.48657
0.325247,10.4061
0.323825,1.8504
0.328744,2.98933
